Year,Industry_aggregation_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2018,Level 3,Furniture and Other Manufacturing,Percentage,H39,Return on equity,Financial ratios,39,ANZSIC06 groups C251 and C259
2018,Level 3,Furniture and Other Manufacturing,Percentage,H40,Return on total assets,Financial ratios,15,ANZSIC06 groups C251 and C259
2018,Level 3,Furniture and Other Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,38,ANZSIC06 groups C251 and C259
2018,Level 4,Furniture Manufacturing,Dollars (millions),H01,Total income,Financial performance,1282,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,80,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,1193,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,2,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,7,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,1166,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,12,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,5,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,27,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,327,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,60,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,721,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,13,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,110,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,115,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,122,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H24,Total assets,Financial position,761,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H25,Current assets,Financial position,427,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,192,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,48,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,22,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H29,Other assets,Financial position,142,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,761,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,276,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,303,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,181,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,220800,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,21000,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Percentage,H36,Current ratio,Financial ratios,141,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Percentage,H37,Quick ratio,Financial ratios,103,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,25,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Percentage,H39,Return on equity,Financial ratios,44,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Percentage,H40,Return on total assets,Financial ratios,16,ANZSIC06 group C251
2018,Level 4,Furniture Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,36,ANZSIC06 group C251
2018,Level 4,Other Manufacturing,Dollars (millions),H01,Total income,Financial performance,666,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,78,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,583,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,1,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,3,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,615,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,6,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,2,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,13,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,164,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,49,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,377,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,3,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,113,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,121,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,59,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H24,Total assets,Financial position,457,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H25,Current assets,Financial position,286,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,119,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,32,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,14,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H29,Other assets,Financial position,52,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,457,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,183,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,204,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,70,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,220600,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,19500,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Percentage,H36,Current ratio,Financial ratios,140,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Percentage,H37,Quick ratio,Financial ratios,81,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,37,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Percentage,H39,Return on equity,Financial ratios,32,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Percentage,H40,Return on total assets,Financial ratios,13,ANZSIC06 group C259
2018,Level 4,Other Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,40,ANZSIC06 group C259
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H01,Total income,Financial performance,20276,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H04,Sales of goods and services,Financial performance,18816,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H07,Non-operating income,Financial performance,1283,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H08,Total expenditure,Financial performance,16870,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H09,Interest and donations,Financial performance,1073,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H10,Indirect taxes,Financial performance,100,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H11,Depreciation,Financial performance,2099,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,1458,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H13,Redundancy and severance,Financial performance,8,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,11879,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H20,Non-operating expenses,Financial performance,261,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H21,Opening stocks,Financial performance,332,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H22,Closing stocks,Financial performance,309,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H23,Surplus before income tax,Financial performance,3384,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H24,Total assets,Financial position,68761,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H25,Current assets,Financial position,4188,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H26,Fixed tangible assets,Financial position,56058,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H27,Additions to fixed assets,Financial position,2727,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,538,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H29,Other assets,Financial position,8515,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H30,Total equity and liabilities,Financial position,68761,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,37684,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H32,Current liabilities,Financial position,5313,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),H33,Other liabilities,Financial position,25765,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars,H34,Total income per employee count,Financial ratios,1086700,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Dollars,H35,Surplus per employee count,Financial ratios,181400,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Percentage,H36,Current ratio,Financial ratios,79,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Percentage,H37,Quick ratio,Financial ratios,73,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Percentage,H39,Return on equity,Financial ratios,9,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 division D
2018,Level 1,"Electricity, Gas, Water and Waste Services",Percentage,H41,Liabilities structure,Financial ratios,55,ANZSIC06 division D
2018,Level 3,Electricity and Gas Supply,Dollars (millions),H01,Total income,Financial performance,16917,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,Electricity and Gas Supply,Dollars (millions),H04,Sales of goods and services,Financial performance,16334,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,Electricity and Gas Supply,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,61,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,Electricity and Gas Supply,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,"ANZSIC06 groups D261, D262, D263, D264, and D270"
